time,open,high,low,close,Volume
2025-06-23T22:30:00+05:30,1.15448,1.15528,1.15406,1.15468,3958
2025-06-23T22:45:00+05:30,1.15468,1.15628,1.15443,1.15585,3637
2025-06-23T23:00:00+05:30,1.15584,1.15689,1.15582,1.15668,3647
2025-06-23T23:15:00+05:30,1.15669,1.15736,1.15639,1.15693,2691
2025-06-23T23:30:00+05:30,1.15692,1.1575,1.15671,1.1571,2598
2025-06-23T23:45:00+05:30,1.15711,1.15779,1.15683,1.15707,2445
2025-06-24T00:00:00+05:30,1.15704,1.15763,1.15662,1.15744,2659
2025-06-24T00:15:00+05:30,1.15743,1.15779,1.15701,1.15743,2487
2025-06-24T00:30:00+05:30,1.15742,1.15777,1.15728,1.15767,1576
2025-06-24T00:45:00+05:30,1.15768,1.15772,1.15704,1.15723,1370
2025-06-24T01:00:00+05:30,1.15722,1.15775,1.15708,1.15758,1180
2025-06-24T01:15:00+05:30,1.15756,1.15789,1.1574,1.15786,1270
2025-06-24T01:30:00+05:30,1.15786,1.15801,1.15748,1.15789,665
2025-06-24T01:45:00+05:30,1.15788,1.15801,1.15779,1.15791,570
2025-06-24T02:00:00+05:30,1.15792,1.15818,1.15776,1.15793,533
2025-06-24T02:15:00+05:30,1.15794,1.158,1.15757,1.15786,765
2025-06-24T02:30:00+05:30,1.15786,1.1579,1.15784,1.15786,13
2025-06-24T02:45:00+05:30,1.15787,1.15787,1.15776,1.15777,50
2025-06-24T03:00:00+05:30,1.15777,1.15782,1.15776,1.15782,19
2025-06-24T03:15:00+05:30,1.15782,1.15784,1.15766,1.15779,184
2025-06-24T03:30:00+05:30,1.1578,1.15951,1.15746,1.15931,1411
2025-06-24T03:45:00+05:30,1.15932,1.16026,1.15916,1.16005,1458
2025-06-24T04:00:00+05:30,1.16004,1.1601,1.15888,1.15888,1400
2025-06-24T04:15:00+05:30,1.15889,1.15929,1.15861,1.15926,832
2025-06-24T04:30:00+05:30,1.15928,1.1598,1.15868,1.15946,1298
2025-06-24T04:45:00+05:30,1.15947,1.16064,1.15939,1.16028,1887
2025-06-24T05:00:00+05:30,1.16028,1.16082,1.1598,1.16071,1722
2025-06-24T05:15:00+05:30,1.16068,1.16086,1.15958,1.15981,1759
2025-06-24T05:30:00+05:30,1.15982,1.1601,1.15926,1.15983,2877
2025-06-24T05:45:00+05:30,1.15983,1.15984,1.15928,1.1596,2354
2025-06-24T06:00:00+05:30,1.1596,1.16043,1.1596,1.1604,2264
2025-06-24T06:15:00+05:30,1.16041,1.1609,1.15896,1.15992,5124
2025-06-24T06:30:00+05:30,1.15994,1.16057,1.15956,1.1603,2452
2025-06-24T06:45:00+05:30,1.1603,1.1605,1.15984,1.15994,1957
2025-06-24T07:00:00+05:30,1.15991,1.16013,1.15912,1.15932,2136
2025-06-24T07:15:00+05:30,1.15932,1.15956,1.159,1.15908,1879
2025-06-24T07:30:00+05:30,1.15908,1.15934,1.15866,1.15924,1897
2025-06-24T07:45:00+05:30,1.15926,1.15952,1.15883,1.1595,1800
2025-06-24T08:00:00+05:30,1.15953,1.15996,1.15953,1.15982,1609
2025-06-24T08:15:00+05:30,1.15982,1.16017,1.15966,1.16002,1533
2025-06-24T08:30:00+05:30,1.16003,1.16072,1.16,1.16067,1325
2025-06-24T08:45:00+05:30,1.16066,1.1608,1.16036,1.16057,1084
2025-06-24T09:00:00+05:30,1.16057,1.16064,1.16008,1.16026,1295
2025-06-24T09:15:00+05:30,1.16028,1.16098,1.16026,1.16058,1357
2025-06-24T09:30:00+05:30,1.16058,1.16078,1.16025,1.16041,1522
2025-06-24T09:45:00+05:30,1.16042,1.16077,1.16028,1.1607,977
2025-06-24T10:00:00+05:30,1.1607,1.16098,1.16063,1.16086,754
2025-06-24T10:15:00+05:30,1.16087,1.16143,1.16063,1.16063,1524
2025-06-24T10:30:00+05:30,1.16062,1.16092,1.16026,1.16026,1645
2025-06-24T10:45:00+05:30,1.16027,1.16061,1.16022,1.16029,786
2025-06-24T11:00:00+05:30,1.16028,1.16104,1.16014,1.16044,2003
2025-06-24T11:15:00+05:30,1.16044,1.1614,1.16024,1.1611,2147
2025-06-24T11:30:00+05:30,1.16109,1.16136,1.16014,1.16034,3691
2025-06-24T11:45:00+05:30,1.16033,1.16224,1.16032,1.16156,4443
2025-06-24T12:00:00+05:30,1.16154,1.1618,1.16054,1.16103,3169
2025-06-24T12:15:00+05:30,1.16104,1.16129,1.16024,1.16053,3217
2025-06-24T12:30:00+05:30,1.16052,1.16098,1.16016,1.16084,4091
2025-06-24T12:45:00+05:30,1.16084,1.16105,1.15968,1.1603,2712
2025-06-24T13:00:00+05:30,1.16031,1.1604,1.15818,1.15976,4828
2025-06-24T13:15:00+05:30,1.15976,1.15978,1.158,1.15914,4566
2025-06-24T13:30:00+05:30,1.15914,1.15958,1.15856,1.15924,3323
2025-06-24T13:45:00+05:30,1.15924,1.15997,1.15891,1.15939,3325
2025-06-24T14:00:00+05:30,1.1594,1.15954,1.15886,1.15916,2597
2025-06-24T14:15:00+05:30,1.15916,1.15958,1.15898,1.15926,2805
2025-06-24T14:30:00+05:30,1.15925,1.16034,1.1592,1.16008,2651
2025-06-24T14:45:00+05:30,1.16007,1.16122,1.16004,1.16104,2785
2025-06-24T15:00:00+05:30,1.16104,1.16166,1.16092,1.16144,2407
2025-06-24T15:15:00+05:30,1.16144,1.16181,1.16096,1.16098,2288
2025-06-24T15:30:00+05:30,1.16096,1.16096,1.15988,1.16014,1698
2025-06-24T15:45:00+05:30,1.16013,1.16018,1.15956,1.15982,1571
2025-06-24T16:00:00+05:30,1.15982,1.15998,1.15948,1.15955,1534
2025-06-24T16:15:00+05:30,1.15954,1.15989,1.15942,1.15967,2080
2025-06-24T16:30:00+05:30,1.15967,1.16052,1.15966,1.16045,1822
2025-06-24T16:45:00+05:30,1.16044,1.16097,1.16009,1.16092,2153
2025-06-24T17:00:00+05:30,1.16092,1.1615,1.16066,1.16073,2256
2025-06-24T17:15:00+05:30,1.16074,1.16088,1.16042,1.16084,2031
2025-06-24T17:30:00+05:30,1.16084,1.16112,1.1603,1.16054,2251
2025-06-24T17:45:00+05:30,1.16054,1.16059,1.15986,1.16003,2166
2025-06-24T18:00:00+05:30,1.16004,1.16114,1.15936,1.16063,4032
2025-06-24T18:15:00+05:30,1.16062,1.1607,1.15984,1.16007,2332
2025-06-24T18:30:00+05:30,1.16008,1.16032,1.15901,1.1592,2922
2025-06-24T18:45:00+05:30,1.1592,1.15947,1.15828,1.15832,3098
2025-06-24T19:00:00+05:30,1.15831,1.15884,1.15822,1.1584,3595
2025-06-24T19:15:00+05:30,1.1584,1.15925,1.15838,1.15921,3268
2025-06-24T19:30:00+05:30,1.1592,1.1608,1.15908,1.1607,3899
2025-06-24T19:45:00+05:30,1.16071,1.16417,1.1607,1.16332,7935
2025-06-24T20:00:00+05:30,1.16332,1.16358,1.16218,1.16292,5341
2025-06-24T20:15:00+05:30,1.16292,1.16306,1.16118,1.16168,4803
2025-06-24T20:30:00+05:30,1.16168,1.163,1.16155,1.16252,4814
2025-06-24T20:45:00+05:30,1.16251,1.16366,1.16244,1.16252,3073
2025-06-24T21:00:00+05:30,1.16256,1.16288,1.1617,1.1617,2999
2025-06-24T21:15:00+05:30,1.16172,1.16194,1.16065,1.16072,2907
2025-06-24T21:30:00+05:30,1.16073,1.16114,1.16052,1.16106,2270
2025-06-24T21:45:00+05:30,1.16104,1.16184,1.16092,1.16174,1755
2025-06-24T22:00:00+05:30,1.1617,1.16226,1.16158,1.16182,1977
2025-06-24T22:15:00+05:30,1.1618,1.1625,1.16157,1.1624,1852
2025-06-24T22:30:00+05:30,1.16239,1.16267,1.16224,1.16254,1300
2025-06-24T22:45:00+05:30,1.16254,1.16312,1.16254,1.16272,1553
2025-06-24T23:00:00+05:30,1.16273,1.16328,1.16262,1.16297,1169
2025-06-24T23:15:00+05:30,1.16296,1.16308,1.16246,1.16261,1356
2025-06-24T23:30:00+05:30,1.1626,1.16291,1.16236,1.1627,1265
2025-06-24T23:45:00+05:30,1.16268,1.16282,1.16216,1.16238,1236
2025-06-25T00:00:00+05:30,1.16238,1.16242,1.16198,1.16221,1021
2025-06-25T00:15:00+05:30,1.1622,1.16243,1.16204,1.16237,952
2025-06-25T00:30:00+05:30,1.16236,1.16251,1.16178,1.16186,1008
2025-06-25T00:45:00+05:30,1.16186,1.16234,1.16186,1.16199,899
2025-06-25T01:00:00+05:30,1.16198,1.16205,1.16174,1.16174,890
2025-06-25T01:15:00+05:30,1.16176,1.16182,1.16121,1.16127,842
2025-06-25T01:30:00+05:30,1.16126,1.16158,1.16102,1.16102,1090
2025-06-25T01:45:00+05:30,1.161,1.16136,1.1609,1.1612,475
2025-06-25T02:00:00+05:30,1.16122,1.16132,1.16085,1.16103,526
2025-06-25T02:15:00+05:30,1.16105,1.16114,1.16084,1.16084,868
2025-06-25T02:30:00+05:30,1.16114,1.16129,1.16099,1.16109,56
2025-06-25T02:45:00+05:30,1.16115,1.16117,1.16058,1.16058,101
2025-06-25T03:00:00+05:30,1.16059,1.16102,1.16059,1.16082,268
2025-06-25T03:15:00+05:30,1.16082,1.16146,1.16081,1.16104,400
2025-06-25T03:30:00+05:30,1.16108,1.16116,1.16056,1.16058,307
2025-06-25T03:45:00+05:30,1.16059,1.16076,1.16044,1.16062,449
2025-06-25T04:00:00+05:30,1.16064,1.16088,1.16063,1.16072,398
2025-06-25T04:15:00+05:30,1.16072,1.16092,1.16064,1.16076,303
2025-06-25T04:30:00+05:30,1.1608,1.16106,1.16077,1.16106,615
2025-06-25T04:45:00+05:30,1.16109,1.16148,1.16104,1.16123,521
2025-06-25T05:00:00+05:30,1.16125,1.16156,1.1611,1.16135,603
2025-06-25T05:15:00+05:30,1.16132,1.16153,1.16116,1.16125,854
2025-06-25T05:30:00+05:30,1.16124,1.16218,1.16112,1.16184,1922
2025-06-25T05:45:00+05:30,1.16184,1.1623,1.16164,1.16228,1585
2025-06-25T06:00:00+05:30,1.16229,1.16237,1.16178,1.16188,1553
2025-06-25T06:15:00+05:30,1.16186,1.16272,1.16186,1.16252,2052
2025-06-25T06:30:00+05:30,1.16252,1.16319,1.16227,1.1628,1858
2025-06-25T06:45:00+05:30,1.1628,1.16291,1.16194,1.16198,1602
2025-06-25T07:00:00+05:30,1.16196,1.16267,1.16178,1.1626,2299
2025-06-25T07:15:00+05:30,1.1626,1.16295,1.16248,1.16287,1853
2025-06-25T07:30:00+05:30,1.16288,1.16296,1.1622,1.16255,2159
2025-06-25T07:45:00+05:30,1.16256,1.1627,1.16208,1.16248,1371
2025-06-25T08:00:00+05:30,1.16248,1.16254,1.16198,1.16215,1180
2025-06-25T08:15:00+05:30,1.16216,1.16221,1.16177,1.16206,1073
2025-06-25T08:30:00+05:30,1.16206,1.16214,1.16178,1.16193,1133
2025-06-25T08:45:00+05:30,1.16194,1.16234,1.16188,1.1622,1212
2025-06-25T09:00:00+05:30,1.16222,1.16224,1.16192,1.1621,742
2025-06-25T09:15:00+05:30,1.1621,1.16211,1.16114,1.16118,1213
2025-06-25T09:30:00+05:30,1.16118,1.16156,1.16116,1.16144,963
2025-06-25T09:45:00+05:30,1.16148,1.1618,1.16146,1.16155,814
2025-06-25T10:00:00+05:30,1.16156,1.16168,1.16135,1.16139,629
2025-06-25T10:15:00+05:30,1.16138,1.16145,1.16125,1.1614,887
2025-06-25T10:30:00+05:30,1.16139,1.16154,1.16119,1.16142,923
2025-06-25T10:45:00+05:30,1.16142,1.16146,1.16094,1.16109,1099
2025-06-25T11:00:00+05:30,1.1611,1.16188,1.16107,1.16183,1006
2025-06-25T11:15:00+05:30,1.16182,1.16204,1.16142,1.16193,1186
2025-06-25T11:30:00+05:30,1.16192,1.16192,1.1613,1.16174,1967
2025-06-25T11:45:00+05:30,1.16176,1.16227,1.16145,1.162,1700
2025-06-25T12:00:00+05:30,1.162,1.162,1.16134,1.16166,1855
2025-06-25T12:15:00+05:30,1.16168,1.16174,1.16036,1.16074,2916
2025-06-25T12:30:00+05:30,1.16073,1.16074,1.16,1.16038,2572
2025-06-25T12:45:00+05:30,1.16039,1.16087,1.16026,1.16072,1876
2025-06-25T13:00:00+05:30,1.16072,1.16093,1.16012,1.16076,2526
2025-06-25T13:15:00+05:30,1.16078,1.16085,1.15901,1.1599,2987
2025-06-25T13:30:00+05:30,1.15992,1.16006,1.15931,1.1598,2370
2025-06-25T13:45:00+05:30,1.15979,1.1601,1.15943,1.16007,1977
2025-06-25T14:00:00+05:30,1.16007,1.16074,1.15982,1.16068,1919
2025-06-25T14:15:00+05:30,1.16066,1.16114,1.1606,1.161,1884
2025-06-25T14:30:00+05:30,1.161,1.16113,1.16014,1.16027,2671
2025-06-25T14:45:00+05:30,1.16028,1.1603,1.15957,1.15964,1681
2025-06-25T15:00:00+05:30,1.15963,1.15986,1.15922,1.15945,1489
2025-06-25T15:15:00+05:30,1.15944,1.1601,1.15938,1.16009,1670
2025-06-25T15:30:00+05:30,1.16008,1.16023,1.15974,1.16002,1616
2025-06-25T15:45:00+05:30,1.16002,1.1608,1.15999,1.16076,1512
2025-06-25T16:00:00+05:30,1.16078,1.16082,1.16016,1.16071,1379
2025-06-25T16:15:00+05:30,1.1607,1.16072,1.16026,1.16037,1472
2025-06-25T16:30:00+05:30,1.16036,1.16134,1.16028,1.16117,1850
2025-06-25T16:45:00+05:30,1.16118,1.16129,1.16022,1.16052,1997
2025-06-25T17:00:00+05:30,1.1605,1.16068,1.1599,1.16004,1835
2025-06-25T17:15:00+05:30,1.16003,1.16018,1.15968,1.15995,1634
2025-06-25T17:30:00+05:30,1.15994,1.16022,1.15966,1.16014,1824
2025-06-25T17:45:00+05:30,1.16016,1.16052,1.15954,1.15957,2084
2025-06-25T18:00:00+05:30,1.15956,1.15988,1.15928,1.1597,2830
2025-06-25T18:15:00+05:30,1.15968,1.15968,1.15902,1.15928,2389
2025-06-25T18:30:00+05:30,1.15929,1.15972,1.15902,1.15972,2150
2025-06-25T18:45:00+05:30,1.15973,1.16038,1.15954,1.16019,2111
2025-06-25T19:00:00+05:30,1.16019,1.16077,1.1601,1.16038,2411
2025-06-25T19:15:00+05:30,1.16038,1.16055,1.15991,1.1601,2918
2025-06-25T19:30:00+05:30,1.16012,1.1616,1.16012,1.16067,3050
2025-06-25T19:45:00+05:30,1.16066,1.16149,1.1602,1.16148,3510
2025-06-25T20:00:00+05:30,1.16148,1.16224,1.16116,1.16202,2906
2025-06-25T20:15:00+05:30,1.162,1.16236,1.16174,1.16211,2968
2025-06-25T20:30:00+05:30,1.1621,1.16266,1.16194,1.16249,2773
2025-06-25T20:45:00+05:30,1.16248,1.16271,1.16222,1.16248,1698
2025-06-25T21:00:00+05:30,1.16248,1.16296,1.16234,1.16274,2139
2025-06-25T21:15:00+05:30,1.16274,1.16275,1.16168,1.16198,2229
2025-06-25T21:30:00+05:30,1.16198,1.16328,1.16198,1.16298,1899
2025-06-25T21:45:00+05:30,1.16299,1.1635,1.16286,1.16328,1416
2025-06-25T22:00:00+05:30,1.16326,1.16346,1.16318,1.16338,1468
2025-06-25T22:15:00+05:30,1.16338,1.1636,1.1631,1.1631,1344
2025-06-25T22:30:00+05:30,1.1631,1.1631,1.16272,1.16286,1443
2025-06-25T22:45:00+05:30,1.16287,1.16362,1.16277,1.16348,1075
2025-06-25T23:00:00+05:30,1.16346,1.16387,1.16344,1.16387,1425
2025-06-25T23:15:00+05:30,1.1639,1.16444,1.16367,1.16426,1570
2025-06-25T23:30:00+05:30,1.16426,1.16451,1.16418,1.16433,1179
2025-06-25T23:45:00+05:30,1.16434,1.16506,1.16432,1.16504,1236
2025-06-26T00:00:00+05:30,1.16504,1.16598,1.165,1.16562,1867
2025-06-26T00:15:00+05:30,1.16562,1.16616,1.16562,1.16611,1559
2025-06-26T00:30:00+05:30,1.16612,1.1665,1.1659,1.16632,1494
2025-06-26T00:45:00+05:30,1.16633,1.16652,1.16613,1.16628,973
2025-06-26T01:00:00+05:30,1.16629,1.16639,1.16598,1.1662,849
2025-06-26T01:15:00+05:30,1.1662,1.16632,1.16564,1.16583,990
2025-06-26T01:30:00+05:30,1.16585,1.1661,1.1655,1.16555,967
2025-06-26T01:45:00+05:30,1.16556,1.16572,1.16513,1.16515,586
2025-06-26T02:00:00+05:30,1.16514,1.16544,1.16514,1.16534,408
2025-06-26T02:15:00+05:30,1.16535,1.16605,1.16526,1.16598,1182
2025-06-26T02:30:00+05:30,1.1658,1.16584,1.16558,1.1658,66
2025-06-26T02:45:00+05:30,1.16578,1.16581,1.16547,1.16548,57
2025-06-26T03:00:00+05:30,1.1655,1.16558,1.16544,1.16552,149
2025-06-26T03:15:00+05:30,1.16552,1.16571,1.1655,1.16562,170
2025-06-26T03:30:00+05:30,1.16564,1.16592,1.16561,1.16582,343
2025-06-26T03:45:00+05:30,1.16582,1.16587,1.16562,1.16562,375
2025-06-26T04:00:00+05:30,1.16562,1.16604,1.16558,1.16594,291
2025-06-26T04:15:00+05:30,1.16594,1.16595,1.16574,1.16594,211
2025-06-26T04:30:00+05:30,1.16596,1.16751,1.16594,1.16747,1633
2025-06-26T04:45:00+05:30,1.16747,1.16759,1.16689,1.16724,1142
2025-06-26T05:00:00+05:30,1.16723,1.16808,1.16723,1.16772,1086
2025-06-26T05:15:00+05:30,1.16772,1.16848,1.16756,1.16834,1318
2025-06-26T05:30:00+05:30,1.16836,1.16881,1.16826,1.16874,1854
2025-06-26T05:45:00+05:30,1.16875,1.16886,1.16852,1.16879,1094
2025-06-26T06:00:00+05:30,1.16878,1.16891,1.16824,1.16846,1123
2025-06-26T06:15:00+05:30,1.16846,1.1685,1.16798,1.16824,1376
2025-06-26T06:30:00+05:30,1.16825,1.16828,1.16758,1.16759,1546
2025-06-26T06:45:00+05:30,1.16758,1.16769,1.16674,1.16716,1584
2025-06-26T07:00:00+05:30,1.16717,1.16816,1.16706,1.16783,1456
2025-06-26T07:15:00+05:30,1.16781,1.1688,1.16781,1.16862,1711
2025-06-26T07:30:00+05:30,1.16864,1.16884,1.16838,1.16847,1211
2025-06-26T07:45:00+05:30,1.16846,1.16886,1.16824,1.16878,1193
2025-06-26T08:00:00+05:30,1.16878,1.16884,1.1684,1.16876,1351
2025-06-26T08:15:00+05:30,1.16879,1.16953,1.16866,1.16905,1991
2025-06-26T08:30:00+05:30,1.16906,1.17176,1.16894,1.16958,3805
2025-06-26T08:45:00+05:30,1.16958,1.17038,1.16949,1.1695,2118
2025-06-26T09:00:00+05:30,1.1695,1.16951,1.16887,1.16941,1603
2025-06-26T09:15:00+05:30,1.16942,1.16962,1.16924,1.16946,1090
2025-06-26T09:30:00+05:30,1.16946,1.16948,1.16838,1.16842,1865
2025-06-26T09:45:00+05:30,1.16842,1.16859,1.16814,1.16846,990
2025-06-26T10:00:00+05:30,1.16848,1.16867,1.16828,1.1683,992
2025-06-26T10:15:00+05:30,1.1683,1.16832,1.16789,1.168,784
2025-06-26T10:30:00+05:30,1.168,1.16837,1.16757,1.16815,1279
2025-06-26T10:45:00+05:30,1.16816,1.16842,1.16802,1.16834,1109
2025-06-26T11:00:00+05:30,1.16834,1.1685,1.16769,1.16786,1263
2025-06-26T11:15:00+05:30,1.16785,1.1686,1.1677,1.16853,1800
2025-06-26T11:30:00+05:30,1.16852,1.16852,1.1673,1.16753,3657
2025-06-26T11:45:00+05:30,1.16752,1.16818,1.16717,1.16776,2241
2025-06-26T12:00:00+05:30,1.16776,1.16871,1.16762,1.16862,2623
2025-06-26T12:15:00+05:30,1.1686,1.17004,1.16856,1.16995,2928
2025-06-26T12:30:00+05:30,1.16996,1.17014,1.16916,1.17007,3034
2025-06-26T12:45:00+05:30,1.17008,1.17134,1.16993,1.17026,3969
2025-06-26T13:00:00+05:30,1.17025,1.17045,1.16926,1.17024,2979
2025-06-26T13:15:00+05:30,1.17024,1.17125,1.17016,1.17103,2658
2025-06-26T13:30:00+05:30,1.17104,1.17323,1.17068,1.17323,3541
2025-06-26T13:45:00+05:30,1.17324,1.17329,1.17218,1.17296,3258
2025-06-26T14:00:00+05:30,1.17295,1.17453,1.17276,1.17387,3689
2025-06-26T14:15:00+05:30,1.17386,1.1739,1.17273,1.17277,3376
2025-06-26T14:30:00+05:30,1.17275,1.1729,1.17214,1.17221,2772
2025-06-26T14:45:00+05:30,1.17222,1.17238,1.17126,1.17192,2893
2025-06-26T15:00:00+05:30,1.17192,1.17274,1.17178,1.17262,2332
2025-06-26T15:15:00+05:30,1.17263,1.1728,1.17232,1.17252,1683
2025-06-26T15:30:00+05:30,1.1725,1.17282,1.17196,1.1721,2396
2025-06-26T15:45:00+05:30,1.17211,1.17298,1.17204,1.17288,1641
2025-06-26T16:00:00+05:30,1.17288,1.17309,1.17155,1.17156,1650
2025-06-26T16:15:00+05:30,1.1716,1.17203,1.17135,1.1715,1939
2025-06-26T16:30:00+05:30,1.17151,1.1716,1.17061,1.17066,2209
2025-06-26T16:45:00+05:30,1.17065,1.17078,1.16956,1.17024,2236
2025-06-26T17:00:00+05:30,1.17026,1.17052,1.16944,1.16986,2413
2025-06-26T17:15:00+05:30,1.16986,1.1703,1.16938,1.16948,2499
2025-06-26T17:30:00+05:30,1.16948,1.16989,1.16902,1.16975,2675
2025-06-26T17:45:00+05:30,1.16974,1.17093,1.16968,1.17086,2207
2025-06-26T18:00:00+05:30,1.17088,1.17122,1.16898,1.17097,6392
2025-06-26T18:15:00+05:30,1.171,1.1713,1.17038,1.17068,4450
2025-06-26T18:30:00+05:30,1.17071,1.17118,1.16944,1.17031,4359
2025-06-26T18:45:00+05:30,1.17032,1.17192,1.17004,1.17189,3366
2025-06-26T19:00:00+05:30,1.1719,1.1721,1.1708,1.17148,4022
2025-06-26T19:15:00+05:30,1.17147,1.17206,1.17144,1.1717,3993
2025-06-26T19:30:00+05:30,1.17174,1.17176,1.17062,1.17159,3863
2025-06-26T19:45:00+05:30,1.17161,1.17192,1.17078,1.17098,4314
2025-06-26T20:00:00+05:30,1.17098,1.17179,1.17088,1.17148,3789
2025-06-26T20:15:00+05:30,1.17148,1.17191,1.17071,1.17084,5142
2025-06-26T20:30:00+05:30,1.17084,1.17114,1.16903,1.16994,3796
2025-06-26T20:45:00+05:30,1.16993,1.17026,1.16936,1.16978,2839
2025-06-26T21:00:00+05:30,1.1698,1.17122,1.1698,1.1712,2641
2025-06-26T21:15:00+05:30,1.17121,1.17176,1.17098,1.17169,2122
2025-06-26T21:30:00+05:30,1.17168,1.17196,1.17143,1.17186,1981
2025-06-26T21:45:00+05:30,1.17184,1.17271,1.17098,1.1726,2551
2025-06-26T22:00:00+05:30,1.17258,1.17404,1.17254,1.17376,2377
2025-06-26T22:15:00+05:30,1.17374,1.17386,1.17284,1.17294,2150
2025-06-26T22:30:00+05:30,1.17294,1.17322,1.17252,1.17258,1814
2025-06-26T22:45:00+05:30,1.17258,1.17272,1.17207,1.17262,1656
2025-06-26T23:00:00+05:30,1.17263,1.1729,1.1722,1.17276,1534
2025-06-26T23:15:00+05:30,1.17276,1.17287,1.17238,1.17248,1422
2025-06-26T23:30:00+05:30,1.17246,1.17272,1.17228,1.1727,1601
2025-06-26T23:45:00+05:30,1.1727,1.17289,1.17196,1.17206,1460
2025-06-27T00:00:00+05:30,1.17207,1.17236,1.1719,1.172,1123
2025-06-27T00:15:00+05:30,1.172,1.17237,1.17179,1.17206,1159
2025-06-27T00:30:00+05:30,1.17206,1.17206,1.17056,1.17085,1592
2025-06-27T00:45:00+05:30,1.17086,1.17107,1.17044,1.17078,1307
2025-06-27T01:00:00+05:30,1.17078,1.17113,1.17068,1.17112,1010
2025-06-27T01:15:00+05:30,1.17111,1.17124,1.17042,1.17044,1466
2025-06-27T01:30:00+05:30,1.17046,1.17086,1.16978,1.17018,1368
2025-06-27T01:45:00+05:30,1.17018,1.17019,1.1695,1.16978,733
2025-06-27T02:00:00+05:30,1.16978,1.17012,1.16942,1.17009,1055
2025-06-27T02:15:00+05:30,1.1701,1.17026,1.16995,1.17016,835
2025-06-27T02:30:00+05:30,1.16998,1.17072,1.16931,1.17072,117
2025-06-27T02:45:00+05:30,1.17061,1.17071,1.16969,1.1697,302
2025-06-27T03:00:00+05:30,1.16968,1.17022,1.16934,1.1694,404
2025-06-27T03:15:00+05:30,1.16942,1.17002,1.16936,1.16988,617
2025-06-27T03:30:00+05:30,1.16985,1.16991,1.169,1.16933,713
2025-06-27T03:45:00+05:30,1.16933,1.16961,1.16909,1.16942,348
2025-06-27T04:00:00+05:30,1.16939,1.1694,1.1681,1.16814,762
2025-06-27T04:15:00+05:30,1.16813,1.16839,1.16812,1.16832,518
2025-06-27T04:30:00+05:30,1.16832,1.16929,1.16832,1.16926,578
2025-06-27T04:45:00+05:30,1.16924,1.16946,1.16912,1.16936,493
2025-06-27T05:00:00+05:30,1.16932,1.16975,1.16896,1.16964,1089
2025-06-27T05:15:00+05:30,1.16964,1.16985,1.16891,1.16933,1440
2025-06-27T05:30:00+05:30,1.16934,1.16978,1.16934,1.16964,2023
2025-06-27T05:45:00+05:30,1.16962,1.16978,1.16908,1.16928,1410
2025-06-27T06:00:00+05:30,1.16928,1.16942,1.16882,1.1694,1400
2025-06-27T06:15:00+05:30,1.16939,1.1698,1.16912,1.16918,2247
2025-06-27T06:30:00+05:30,1.16918,1.1696,1.16896,1.16897,1744
2025-06-27T06:45:00+05:30,1.16898,1.16954,1.16876,1.16914,1474
2025-06-27T07:00:00+05:30,1.16914,1.16919,1.1686,1.16918,1734
2025-06-27T07:15:00+05:30,1.16918,1.17042,1.16917,1.17016,2215
2025-06-27T07:30:00+05:30,1.17017,1.17046,1.16992,1.17036,1438
2025-06-27T07:45:00+05:30,1.17034,1.17056,1.1698,1.16986,1185
2025-06-27T08:00:00+05:30,1.16986,1.16992,1.16859,1.16949,1348
2025-06-27T08:15:00+05:30,1.16948,1.17012,1.16942,1.16998,1071
2025-06-27T08:30:00+05:30,1.16999,1.17054,1.16986,1.17053,1145
2025-06-27T08:45:00+05:30,1.17052,1.17097,1.17036,1.17075,1164
2025-06-27T09:00:00+05:30,1.17074,1.17082,1.17045,1.17052,802
2025-06-27T09:15:00+05:30,1.1705,1.17062,1.16956,1.1696,1664
2025-06-27T09:30:00+05:30,1.16959,1.16982,1.16936,1.1695,1101
2025-06-27T09:45:00+05:30,1.16951,1.16956,1.16912,1.16924,815
2025-06-27T10:00:00+05:30,1.16924,1.16934,1.16891,1.169,858
2025-06-27T10:15:00+05:30,1.16899,1.16921,1.1685,1.16852,1048
2025-06-27T10:30:00+05:30,1.16857,1.16892,1.16848,1.16873,1193
2025-06-27T10:45:00+05:30,1.1687,1.16908,1.16856,1.169,1136
2025-06-27T11:00:00+05:30,1.169,1.16922,1.16862,1.16908,1680
2025-06-27T11:15:00+05:30,1.16908,1.16936,1.16863,1.1689,1406
2025-06-27T11:30:00+05:30,1.1689,1.16912,1.16836,1.16892,1990
2025-06-27T11:45:00+05:30,1.16891,1.17024,1.1689,1.17008,2118
2025-06-27T12:00:00+05:30,1.17008,1.17074,1.16968,1.17054,2011
2025-06-27T12:15:00+05:30,1.17055,1.1719,1.17055,1.1719,3255
2025-06-27T12:30:00+05:30,1.1719,1.1727,1.17154,1.17262,3182
2025-06-27T12:45:00+05:30,1.1726,1.1726,1.17069,1.17124,2591
2025-06-27T13:00:00+05:30,1.17124,1.17182,1.17119,1.17156,1508
2025-06-27T13:15:00+05:30,1.17157,1.17183,1.17106,1.17146,1969
2025-06-27T13:30:00+05:30,1.17148,1.17238,1.1714,1.17215,2064
2025-06-27T13:45:00+05:30,1.17216,1.17263,1.17146,1.17146,1667
2025-06-27T14:00:00+05:30,1.17147,1.17176,1.17106,1.17141,1703
